ticker,FEIM US Equity
2017-11-07,-6.3694
2017-11-08,1.1338
2017-11-09,1.3453
2017-11-10,0.1106
2017-11-13,0.5525
2017-11-14,0.6703
2017-11-15,1.0807
2017-11-16,0.8639
2017-11-17,0.5353
2017-11-20,0.426
2017-11-21,-1.1665
2017-11-22,1.6094
2017-11-24,0.3168
2017-11-27,-1.5789
2017-11-28,0.3209
2017-11-29,0.1066
2017-11-30,-0.1065
2017-12-01,2.9851
2017-12-04,-5.4865
2017-12-05,-0.2191
2017-12-06,-1.2075
2017-12-07,3.1111
2017-12-08,-1.222
2017-12-11,-0.7266
2017-12-12,0.633
2017-12-13,-0.1922
2017-12-14,0.0
2017-12-15,-0.4376
2017-12-18,-2.7473
2017-12-19,1.6949
2017-12-20,-1.0
2017-12-21,1.0101
2017-12-22,0.0
2017-12-26,-0.7789
2017-12-27,0.785
2017-12-28,0.0
2017-12-29,4.0
2018-01-02,-0.641
2018-01-03,3.1183
2018-01-04,-2.9187
2018-01-05,0.5231
2018-01-08,2.791
2018-01-09,-1.1684
2018-01-12,0.446
2018-01-16,-1.8848
2018-01-17,0.5336
2018-01-18,0.4246
2018-01-19,0.6342
2018-01-22,0.7353
2018-01-23,0.6257
2018-01-24,-0.6218
2018-01-25,0.8342
2018-01-26,1.241
2018-01-29,-2.8601
2018-01-30,-2.2471
2018-01-31,2.1912
2018-02-01,-2.1442
2018-02-05,2.2557
2018-02-06,0.1504
2018-02-08,0.312
2018-02-09,0.0
2018-02-12,-2.9318999999999997
2018-02-13,2.589
2018-02-14,2.6288
2018-02-15,1.5369000000000002
2018-02-16,1.9173
2018-02-20,-0.8911
2018-02-21,0.0
2018-02-22,0.8991
2018-02-23,-0.099
2018-02-26,-4.3608
2018-02-27,-2.3834
2018-02-28,-1.9108
2018-03-01,-2.3810000000000002
2018-03-02,1.9956
2018-03-05,-2.2826
2018-03-06,-2.2247
2018-03-07,-0.3413
2018-03-08,-1.0274
2018-03-09,5.3057
2018-03-12,2.4096
2018-03-13,1.4973
2018-03-14,-2.2129
2018-03-15,0.8621
2018-03-16,4.7009
2018-03-19,-6.6327
2018-03-20,0.5464
2018-03-21,-0.6924
2018-03-22,-0.9446
2018-03-23,1.4365
2018-03-26,-3.8932
2018-03-27,-0.2562
2018-03-28,-1.4773
2018-03-29,0.9227
2018-04-02,-0.6857
2018-04-03,-0.1151
2018-04-04,5.2995
2018-04-05,2.2867
2018-04-06,-2.0109
2018-04-09,-2.849
2018-04-10,0.5618
2018-04-11,0.4469
2018-04-12,0.6674
2018-04-13,-1.105
2018-04-16,-0.8939
2018-04-17,-0.7892
2018-04-18,0.9091
2018-04-19,0.3378
2018-04-20,-1.1223
2018-04-23,-0.681
2018-04-24,-0.5714
2018-04-25,1.7816
2018-04-26,-2.7668
2018-04-27,1.8582999999999998
2018-04-30,0.4561
2018-05-01,1.3620999999999999
2018-05-02,-0.8959
2018-05-03,0.565
2018-05-04,-1.236
2018-05-07,-1.5927
2018-05-08,-1.7341
2018-05-09,-1.8824
2018-05-11,-1.199
2018-05-14,-1.6869
2018-05-15,-0.753
2018-05-16,-0.8706
2018-05-17,-0.2509
2018-05-18,0.2516
2018-05-21,-2.3839
2018-05-22,0.5141
2018-05-23,0.2558
2018-05-24,1.0204
2018-05-25,1.1364
2018-05-29,2.8714
2018-05-30,1.4563
2018-05-31,-3.3493
2018-06-01,1.3614
2018-06-04,-1.0989
2018-06-05,0.6173
2018-06-06,0.1227
2018-06-07,4.1667
2018-06-08,-6.0
2018-06-11,2.0025
2018-06-12,1.7117
2018-06-13,0.8022
2018-06-14,1.0053
2018-06-15,1.3033000000000001
2018-06-18,-2.2222
2018-06-19,-1.7943
2018-06-20,-0.4263
2018-06-21,-1.0398
2018-06-22,-1.7305000000000001
2018-06-25,0.1258
2018-06-26,0.0
2018-06-27,-0.1256
2018-06-28,0.6289
2018-06-29,0.75
2018-07-02,-2.7295
2018-07-03,0.1276
2018-07-05,1.2739
2018-07-06,0.1258
2018-07-10,3.0151
2018-07-11,-2.7462999999999997
2018-07-12,2.316
2018-07-13,-0.7292
2018-07-16,-1.7012
2018-07-18,-1.4092
2018-07-19,-3.6943
2018-07-20,3.9683
2018-07-23,-5.2163
2018-07-24,-2.0134
2018-07-25,2.7123
2018-07-26,5.3614
2018-07-27,1.5190000000000001
2018-07-30,1.1471
2018-07-31,2.3176
2018-08-01,-3.7349
2018-08-02,3.2541
2018-08-03,-0.12
2018-08-06,1.8192
2018-08-07,-0.3576
2018-08-08,-0.7177
2018-08-09,2.6506
2018-08-10,-0.7042
2018-08-13,-0.9456
2018-08-14,-2.7446
2018-08-15,1.5951
2018-08-16,0.1196
2018-08-17,-2.7733
2018-08-20,2.4814
2018-08-21,-0.1211
2018-08-22,-0.6061
2018-08-23,0.9756
2018-08-24,0.2415
2018-08-27,0.6024
2018-08-28,0.3593
2018-08-29,-2.7446
2018-08-30,-0.4908
2018-08-31,2.3428
2018-09-04,-0.4819
2018-09-05,-1.4527999999999999
2018-09-06,-0.2457
2018-09-07,-0.2463
2018-09-10,-0.4938
2018-09-11,-0.1241
2018-09-12,-0.1242
2018-09-13,-2.1144
2018-09-14,16.8996
2018-09-17,4.5652
2018-09-18,2.8067
2018-09-19,-0.3033
2018-09-20,-0.2028
2018-09-21,1.1179000000000001
2018-09-24,1.5074999999999998
2018-09-25,-0.9901
2018-09-26,0.2
2018-09-27,5.1886
2018-09-28,-1.612
2018-10-01,1.1572
2018-10-02,7.6263
2018-10-03,-3.4544
2018-10-04,1.2844
2018-10-05,-7.5181000000000004
2018-10-08,4.0127
2018-10-09,2.8278
2018-10-10,-0.3663
2018-10-11,-1.1949
2018-10-12,0.6521
2018-10-15,1.2005
2018-10-16,0.137
2018-10-17,0.1368
2018-10-18,-0.0911
2018-10-19,1.0027
2018-10-22,-2.0758
2018-10-23,0.553
2018-10-24,-0.0917
2018-10-25,-2.5688
2018-10-26,1.8832
2018-10-29,-0.4621
2018-10-30,0.2786
2018-10-31,2.7778
2018-11-01,0.3604
2018-11-02,-0.7181
2018-11-05,5.877
2018-11-06,-7.3442
2018-11-07,1.7511999999999999
2018-11-08,0.4529
2018-11-09,-0.1803
2018-11-12,-2.8907
2018-11-13,0.9302
2018-11-14,-3.4101
2018-11-15,1.9083999999999999
2018-11-16,-0.2809
2018-11-19,0.1878
2018-11-20,-2.0619
2018-11-21,4.3062000000000005
2018-11-23,0.0
2018-11-26,-2.6606
2018-11-27,0.8549
2018-11-28,0.4607
2018-11-29,2.8837
2018-11-30,-2.7125
2018-12-03,1.487
2018-12-04,-0.5495
2018-12-06,-3.7753
2018-12-07,5.2632
2018-12-10,1.4545
2018-12-11,-7.2446
2018-12-12,0.9516
2018-12-13,11.0048
2018-12-14,-3.5776
2018-12-17,1.1176
2018-12-18,0.7065
2018-12-19,-2.3696
2018-12-20,-4.6763
2018-12-21,0.6604
2018-12-24,-2.9053
2018-12-26,-2.4131
2018-12-27,-3.9565
2018-12-28,7.9216999999999995
2018-12-31,1.1528
2019-01-02,-5.1887
2019-01-03,-2.9851
2019-01-04,5.1282
2019-01-07,-3.122
2019-01-08,8.7613
2019-01-09,-2.2222
2019-01-10,-3.5985
2019-01-11,1.2770000000000001
2019-01-14,0.0727
2019-01-15,5.8396
2019-01-16,0.2747
2019-01-17,3.2877
2019-01-18,-2.7409
2019-01-22,-1.8182
2019-01-23,0.0
2019-01-24,-0.0926
2019-01-25,5.4866
2019-01-28,8.1532
2019-01-29,1.4622
2019-01-30,4.5637
2019-01-31,1.3783
2019-02-01,-2.4924
2019-02-04,0.6971
2019-02-05,-11.461500000000001
2019-02-06,5.126
2019-02-07,0.124
2019-02-08,-0.9492
2019-02-11,-0.0833
2019-02-12,-4.5038
2019-02-13,0.0
2019-02-14,0.262
2019-02-15,2.0906
2019-02-19,0.8532
2019-02-20,-3.1303
2019-02-21,-1.5721
2019-02-25,-1.2422
2019-02-26,3.3243
2019-02-27,-2.087
2019-02-28,3.286
2019-03-01,0.7739
2019-03-04,1.0239
2019-03-05,-2.1959
2019-03-06,1.3817
2019-03-07,-3.5775
2019-03-08,2.1201
2019-03-11,-2.4204
2019-03-12,-0.711
2019-03-13,-1.5179
2019-03-14,-2.0852
2019-03-15,14.7222
2019-03-18,-6.699
2019-03-19,0.519
2019-03-20,-3.0981
2019-03-21,4.3517
2019-03-22,-1.2766
2019-03-25,3.2759
2019-03-26,-4.591
2019-03-27,2.2747
2019-03-28,1.1796
2019-03-29,0.1868
2019-04-01,-0.0886
2019-04-02,0.0887
2019-04-03,-1.1814
2019-04-04,0.0
2019-04-05,6.5756
2019-04-08,0.0
2019-04-09,-3.3614
2019-04-10,0.825
2019-04-11,0.2467
2019-04-12,0.2461
2019-04-15,-1.5548
2019-04-16,1.3259
2019-04-17,-0.324
2019-04-18,-1.1522999999999999
2019-04-22,1.249
2019-04-23,0.3289
2019-04-24,-0.8197
2019-04-25,0.7438
2019-04-26,0.3281
2019-04-29,0.9812
2019-04-30,-2.4291
2019-05-01,0.0
2019-05-02,1.4938
2019-05-03,-1.6026
2019-05-06,0.133
2019-05-07,1.4108
2019-05-09,-2.6187
2019-05-10,1.6806999999999999
2019-05-13,0.0
2019-05-14,-3.6364
2019-05-15,3.0017
2019-05-16,0.0
2019-05-17,0.2498
2019-05-20,-2.1154
2019-05-21,1.8218
2019-05-22,-0.8333
2019-05-23,0.5
2019-05-24,1.7601
2019-05-28,-1.3969
2019-05-29,-4.0833
2019-05-30,1.3032
2019-05-31,-3.9451
2019-06-03,0.8036
2019-06-04,1.5943
2019-06-05,-2.6748
2019-06-06,1.2255
2019-06-07,2.7434
2019-06-10,0.8613
2019-06-11,-1.4518
2019-06-12,-0.3466
2019-06-14,3.2174
2019-06-17,-1.0952
2019-06-18,3.5775
2019-06-19,-3.2072
2019-06-20,1.7842
2019-06-21,-4.0067
2019-06-24,-0.7826
2019-06-25,-5.3462
2019-06-26,-1.1231
2019-06-27,3.5707
2019-06-28,2.9837
2019-07-01,-0.0869
2019-07-02,-2.2908
2019-07-03,3.243
2019-07-05,4.5296
2019-07-08,1.6667
2019-07-09,-0.4918
2019-07-10,0.0824
2019-07-11,-2.4691
2019-07-12,-1.4346
2019-07-15,2.3116
2019-07-16,-2.0921
2019-07-17,1.1111
2019-07-18,1.8597000000000001
2019-07-19,0.4149
2019-07-22,1.2397
2019-07-23,-0.0816
2019-07-24,-0.4085
2019-07-25,-3.6095
2019-07-26,0.5106
2019-07-29,-0.4234
2019-07-30,1.7372
2019-07-31,-2.5434
2019-08-01,2.4871
2019-08-02,2.0151
2019-08-05,-4.026
2019-08-06,2.3077
2019-08-07,0.4177
2019-08-08,-3.5774
2019-08-09,-1.3123
2019-08-12,-4.4405
2019-08-13,0.6404
2019-08-14,-0.1818
2019-08-15,-0.0911
2019-08-16,3.9198
2019-08-19,-1.7544
2019-08-20,1.4285999999999999
2019-08-21,0.088
2019-08-23,-3.1662
2019-08-26,1.3624
2019-08-27,-0.8065
2019-08-28,0.6251
2019-08-29,-6.0076
2019-08-30,2.6743
2019-09-03,-2.6047000000000002
2019-09-04,0.7641
2019-09-05,3.2133
2019-09-06,0.101
2019-09-09,-0.9174
2019-09-10,-2.4074
2019-09-11,0.9355
2019-09-12,-1.2088
2019-09-13,-0.0951
2019-09-16,3.0476
2019-09-17,7.024
2019-09-18,-3.2815
2019-09-19,0.4464
2019-09-20,6.3111
2019-09-23,-0.2508
2019-09-24,-3.1852
2019-09-25,-0.7792
2019-09-26,-1.2461
2019-09-27,-1.0356
2019-09-30,8.482099999999999
2019-10-01,-1.3169
2019-10-02,-3.5863
2019-10-03,3.2872
2019-10-04,0.0838
2019-10-07,-0.4184
2019-10-08,-0.1681
2019-10-09,-1.0943
2019-10-10,-1.2766
2019-10-11,-0.6595
2019-10-14,3.6638
2019-10-15,0.036
2019-10-16,-1.1715
2019-10-17,-2.2015000000000002
2019-10-18,0.4329
2019-10-22,0.3879
2019-10-25,-0.0927
2019-10-28,-2.8726000000000003
2019-10-29,1.7699
2019-10-30,0.0
2019-10-31,2.6087
2019-11-01,-3.5593
2019-11-04,1.333
2019-11-05,1.893
2019-11-06,-5.7021
2019-11-07,-4.3321
2019-11-08,-2.1698
2019-11-11,3.1823
2019-11-12,1.5411000000000001
2019-11-13,-4.1869
2019-11-14,0.9664
2019-11-15,-1.6240999999999999
2019-11-18,0.0977
2019-11-19,0.1952
2019-11-20,-1.6412
2019-11-21,2.8430999999999997
2019-11-22,-2.6692
2019-11-25,0.0
2019-11-26,-1.4691
2019-11-27,1.3917
2019-11-29,-0.9804
2019-12-02,-2.0842
2019-12-03,0.9374
2019-12-04,0.9797
2019-12-05,-0.6944
2019-12-06,0.3996
2019-12-09,-1.8904999999999998
2019-12-10,-4.6653
2019-12-11,1.4894
2019-12-12,2.935
2019-12-13,-6.2118
2019-12-16,2.7144
2019-12-17,-0.5285
2019-12-18,3.4006
2019-12-19,-1.3361
2019-12-20,2.7083
2019-12-23,3.9047
2019-12-24,-0.0742
2019-12-26,1.686
2019-12-27,-1.1527
2019-12-30,-1.3605
2019-12-31,0.5911
2020-01-02,0.3918
2020-01-03,0.0
2020-01-06,-1.6585
2020-01-07,0.625
2020-01-08,-2.2972
2020-01-09,1.5762
2020-01-10,0.8325
2020-01-13,-1.3793
2020-01-14,-0.0999
2020-01-15,0.009
2020-01-16,0.191
2020-01-17,-1.0339
2020-01-21,-0.4679
2020-01-22,-2.7356
2020-01-23,-1.875
2020-01-24,0.4246
2020-01-27,-1.6913
2020-01-29,-0.5376
2020-01-30,0.1081
2020-01-31,-0.108
2020-02-03,0.0
2020-02-04,0.7038
2020-02-05,-0.6989
2020-02-06,1.6216
2020-02-07,0.0
2020-02-10,1.4894
2020-02-11,1.153
2020-02-12,-2.6487
2020-02-13,-1.5371000000000001
2020-02-14,0.2162
2020-02-18,0.863
2020-02-19,1.8182
2020-02-20,1.5756000000000001
2020-02-21,-3.3092
2020-02-24,-0.5348
2020-02-25,0.0
2020-02-26,-0.4301
2020-02-27,1.0799
2020-02-28,-0.641
2020-03-02,-8.6022
2020-03-03,-0.4706
2020-03-04,-4.2553
2020-03-06,-1.1111
2020-03-09,-3.4332
2020-03-10,0.1551
2020-03-11,-4.7373
2020-03-12,-19.3767
2020-03-13,24.5378
2020-03-16,-4.4534
2020-03-17,-2.5423999999999998
2020-03-18,0.2174
2020-03-19,2.3008
2020-03-20,6.0206
2020-03-23,0.6667
2020-03-24,6.3576
2020-03-25,5.2304
2020-03-26,6.1538
2020-03-27,0.6689
2020-03-30,0.8859
2020-03-31,0.3293
2020-04-01,-1.0941
2020-04-02,0.0
2020-04-03,-1.5487
2020-04-06,3.0337
2020-04-07,1.3086
2020-04-08,-0.4306
2020-04-09,0.2162
2020-04-13,4.0992
2020-04-14,3.3161
2020-04-15,0.3009
2020-04-16,-1.5
2020-04-17,-4.6701
2020-04-20,5.9638
2020-04-21,-2.4623
2020-04-22,2.8336
2020-04-24,-1.1022
2020-04-27,1.7224
2020-04-28,-1.0458
2020-04-29,1.3588
2020-04-30,-0.2979
2020-05-01,1.2948
2020-05-04,-2.3599
2020-05-05,1.2085
2020-05-06,-3.4826
2020-05-07,-1.5464
2020-05-08,3.3508
2020-05-11,-4.458
2020-05-12,-1.5016
2020-05-13,-8.7033
2020-05-14,0.2358
2020-05-15,-7.0588
2020-05-18,3.9241
2020-05-19,-2.3143000000000002
2020-05-20,3.2419000000000002
2020-05-21,-3.9855
2020-05-22,1.8868
2020-05-26,-0.8642
2020-05-27,2.8643
2020-05-28,3.9952
2020-05-29,-5.0058
2020-06-01,9.4363
2020-06-02,-3.3595
2020-06-03,1.3905
2020-06-04,1.9428999999999998
2020-06-05,4.9327
2020-06-08,-6.0897
2020-06-09,0.0
2020-06-10,-1.7065000000000001
2020-06-11,1.2731
2020-06-12,-2.1714
2020-06-15,0.6063
2020-06-16,1.3714
2020-06-17,1.3001
2020-06-18,-3.3188
2020-06-19,1.1696
2020-06-22,-2.5434
2020-06-23,0.5931
2020-06-24,4.717
2020-06-25,-4.1667
2020-06-26,0.0
2020-06-29,3.1727
2020-06-30,4.2141
2020-07-01,0.3279
2020-07-02,16.0131
2020-07-06,-6.8075
2020-07-07,-5.2897
2020-07-08,-1.383
2020-07-09,0.863
2020-07-10,0.2139
2020-07-13,2.508
2020-07-14,-2.4466
2020-07-15,3.3959
2020-07-16,-0.0846
2020-07-17,4.2355
2020-07-20,-1.5857
2020-07-21,1.5609
2020-07-22,-0.3471
2020-07-23,1.194
2020-07-24,0.0492
2020-07-27,0.459
2020-07-28,-0.5009
2020-07-29,-0.8898
2020-07-30,2.5794
2020-07-31,1.2572999999999999
