date,ICE UN Equity
2019-08-12,-2.4655
2019-08-13,1.5675
2019-08-14,-2.9779
2019-08-15,1.3778000000000001
2019-08-16,1.2928
2019-08-17,
2019-08-18,
2019-08-19,1.2872
2019-08-20,-0.8831
2019-08-21,0.7498
2019-08-22,-0.2157
2019-08-23,-1.1673
2019-08-24,
2019-08-25,
2019-08-26,1.1702
2019-08-27,0.6594
2019-08-28,0.1611
2019-08-29,-0.5254
2019-08-30,0.7545
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,0.3102
2019-09-04,0.5226
2019-09-05,0.4986
2019-09-06,0.1689
2019-09-07,
2019-09-08,
2019-09-09,-2.8559
2019-09-10,-2.2348
2019-09-11,-1.1762
2019-09-12,1.3923
2019-09-13,0.8915
2019-09-14,
2019-09-15,
2019-09-16,1.156
2019-09-17,1.4910999999999999
2019-09-18,0.0858
2019-09-19,0.2143
2019-09-20,-1.283
2019-09-21,
2019-09-22,
2019-09-23,0.1841
2019-09-24,0.4324
2019-09-25,0.5167
2019-09-26,0.846
2019-09-27,-1.8796
2019-09-28,
2019-09-29,
2019-09-30,-0.1407
2019-10-01,0.065
2019-10-02,-2.0578
2019-10-03,1.0174
2019-10-04,2.9009
2019-10-05,
2019-10-06,
2019-10-07,0.383
2019-10-08,-1.5049000000000001
2019-10-09,1.2804
2019-10-10,0.648
2019-10-11,-0.8444
2019-10-12,
2019-10-13,
2019-10-14,-0.4684
2019-10-15,-0.2139
2019-10-16,0.3215
2019-10-17,0.7265
2019-10-18,0.1273
2019-10-19,
2019-10-20,
2019-10-21,-1.1335
2019-10-22,-1.5643
2019-10-23,1.1538
2019-10-24,-0.0215
2019-10-25,-1.0225
2019-10-26,
2019-10-27,
2019-10-28,-0.3915
2019-10-29,-0.2729
2019-10-30,2.0033
2019-10-31,1.2234
2019-11-01,-1.4737
2019-11-02,
2019-11-03,
2019-11-04,-1.8939
2019-11-05,-1.9304999999999999
2019-11-06,1.9014
2019-11-07,-0.5159
2019-11-08,-0.1876
2019-11-09,
2019-11-10,
2019-11-11,0.7848
2019-11-12,0.2413
2019-11-13,1.3895
2019-11-14,0.5395
2019-11-15,-0.2254
2019-11-16,
2019-11-17,
2019-11-18,-0.1506
2019-11-19,1.2497
2019-11-20,0.532
2019-11-21,-0.6245
2019-11-22,-0.1491
2019-11-23,
2019-11-24,
2019-11-25,0.608
2019-11-26,0.159
2019-11-27,-1.1009
2019-11-28,
2019-11-29,0.792
2019-11-30,
2019-12-01,
2019-12-02,-0.9239
2019-12-03,0.1608
2019-12-04,-0.1391
2019-12-05,0.3536
2019-12-06,0.1602
2019-12-07,
2019-12-08,
2019-12-09,-0.9808
2019-12-10,-0.5922
2019-12-11,-0.0217
2019-12-12,-1.7225000000000001
2019-12-13,1.6149
2019-12-14,
2019-12-15,
2019-12-16,0.3917
2019-12-17,0.3576
2019-12-18,-0.7991
2019-12-19,1.7744
2019-12-20,-0.492
2019-12-21,
2019-12-22,
2019-12-23,-0.7202
2019-12-24,-0.1841
2019-12-25,
2019-12-26,0.7376
2019-12-27,0.14
2019-12-28,
2019-12-29,
2019-12-30,-0.6022
2019-12-31,0.119
2020-01-01,
2020-01-02,0.1297
2020-01-03,2.1582
2020-01-04,
2020-01-05,
2020-01-06,0.0317
2020-01-07,-0.2851
2020-01-08,-0.879
2020-01-09,0.8868
2020-01-10,-0.1906
2020-01-11,
2020-01-12,
2020-01-13,0.8276
2020-01-14,-1.3259
2020-01-15,2.1329
2020-01-16,0.5221
2020-01-17,0.5194
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-0.0103
2020-01-22,-0.3411
2020-01-23,0.9022
2020-01-24,-0.1953
2020-01-25,
2020-01-26,
2020-01-27,1.1018
2020-01-28,0.7741
2020-01-29,-0.0303
2020-01-30,1.2739
2020-01-31,-0.4293
2020-02-01,
2020-02-02,
2020-02-03,0.3008
2020-02-04,-7.447
2020-02-05,0.3132
2020-02-06,-2.9823
2020-02-07,2.7965999999999998
2020-02-08,
2020-02-09,
2020-02-10,2.3642
2020-02-11,-0.0633
2020-02-12,-0.3905
2020-02-13,-0.2119
2020-02-14,2.8346999999999998
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-0.6814
2020-02-19,-0.8108
2020-02-20,-0.2201
2020-02-21,-0.4831
2020-02-22,
2020-02-23,
2020-02-24,-0.9499
2020-02-25,-2.0032
2020-02-26,2.055
2020-02-27,-2.1734
2020-02-28,-2.8316
2020-02-29,
2020-03-01,
2020-03-02,4.6850000000000005
2020-03-03,1.6488
2020-03-04,5.5087
2020-03-05,-2.2561999999999998
2020-03-06,-3.9526
2020-03-07,
2020-03-08,
2020-03-09,-5.7635
2020-03-10,2.1778
2020-03-11,-4.804
2020-03-12,-12.2854
2020-03-13,9.9325
2020-03-14,
2020-03-15,
2020-03-16,-10.4548
2020-03-17,3.5883000000000003
2020-03-18,-8.7381
2020-03-19,5.1370000000000005
2020-03-20,-0.9365
2020-03-21,
2020-03-22,
2020-03-23,-8.4121
2020-03-24,10.187
2020-03-25,1.1675
2020-03-26,7.1122
2020-03-27,1.7915
2020-03-28,
2020-03-29,
2020-03-30,3.1508
2020-03-31,-3.6511
2020-04-01,-1.7833
2020-04-02,2.3074
2020-04-03,-0.1849
2020-04-04,
2020-04-05,
2020-04-06,4.2474
2020-04-07,-2.5228
2020-04-08,3.6938
2020-04-09,2.3904
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-2.5177
2020-04-14,2.1367
2020-04-15,-0.8621
2020-04-16,2.1449
2020-04-17,2.6107
2020-04-18,
2020-04-19,
2020-04-20,-1.1062
2020-04-21,-2.0917
2020-04-22,1.8965
2020-04-23,-0.7736
2020-04-24,0.4746
2020-04-25,
2020-04-26,
2020-04-27,3.8574
2020-04-28,-2.2306
2020-04-29,0.4541
2020-04-30,-1.3782
2020-05-01,-0.872
2020-05-02,
2020-05-03,
2020-05-04,1.1278
2020-05-05,3.6802
2020-05-06,-1.323
2020-05-07,1.4716
2020-05-08,0.4619
2020-05-09,
2020-05-10,
2020-05-11,0.6202
2020-05-12,-1.6472
2020-05-13,0.8104
2020-05-14,-0.0536
2020-05-15,0.2359
2020-05-16,
2020-05-17,
2020-05-18,2.7068
2020-05-19,-3.1667
2020-05-20,0.5271
2020-05-21,-0.6314
2020-05-22,0.98
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,0.4906
2020-05-27,-1.4857
2020-05-28,2.1976
2020-05-29,2.5087
2020-05-30,
2020-05-31,
2020-06-01,0.3805
2020-06-02,-1.301
2020-06-03,1.588
2020-06-04,-2.1353
2020-06-05,2.1088
2020-06-06,
2020-06-07,
2020-06-08,-0.3374
2020-06-09,-0.041
2020-06-10,-0.1334
2020-06-11,-5.4157
2020-06-12,1.3255
2020-06-13,
2020-06-14,
2020-06-15,0.8685
2020-06-16,0.9491
2020-06-17,-0.0423
2020-06-18,-0.2431
2020-06-19,0.1377
2020-06-20,
2020-06-21,
2020-06-22,-0.2222
2020-06-23,-0.8589
2020-06-24,-2.984
2020-06-25,2.3371
2020-06-26,-2.6177
2020-06-27,
2020-06-28,
2020-06-29,0.0
2020-06-30,1.3274
2020-07-01,1.8559
2020-07-02,-1.1147
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,0.2927
2020-07-07,0.0432
2020-07-08,1.3719000000000001
2020-07-09,-1.8115999999999999
2020-07-10,0.445
2020-07-11,
2020-07-12,
2020-07-13,-0.778
2020-07-14,-0.1198
2020-07-15,1.6572
2020-07-16,-0.9331
2020-07-17,1.5806
2020-07-18,
2020-07-19,
2020-07-20,0.4476
2020-07-21,0.9125
2020-07-22,0.9988
2020-07-23,-0.2186
2020-07-24,0.4903
2020-07-25,
2020-07-26,
2020-07-27,-1.8479999999999999
2020-07-28,-1.7136
2020-07-29,1.4851
2020-07-30,0.0742
2020-07-31,2.5538
2020-08-01,
2020-08-02,
2020-08-03,-0.5166
2020-08-04,-0.5193
2020-08-05,0.3967
2020-08-06,1.3519
2020-08-07,3.5911999999999997
2020-08-08,
2020-08-09,
2020-08-10,-1.7829000000000002
2020-08-11,-0.5547
2020-08-12,0.8316
2020-08-13,0.7744
2020-08-14,2.2854
2020-08-15,
2020-08-16,
2020-08-17,1.5221
2020-08-18,0.3172
2020-08-19,-0.8143
2020-08-20,0.2125
2020-08-21,0.4337
2020-08-22,
2020-08-23,
2020-08-24,1.5451000000000001
2020-08-25,-1.2948
2020-08-26,0.5362
2020-08-27,0.0095
2020-08-28,0.5238
2020-08-29,
2020-08-30,
2020-08-31,0.6347
2020-09-01,0.273
2020-09-02,-0.1784
2020-09-03,-2.9249
2020-09-04,-3.042
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-1.259
2020-09-09,2.4185
2020-09-10,-2.9246
2020-09-11,-0.0204
2020-09-12,
2020-09-13,
2020-09-14,2.2702
2020-09-15,0.3683
2020-09-16,0.378
2020-09-17,-0.9414
2020-09-18,-0.7503
2020-09-19,
2020-09-20,
2020-09-21,0.0605
2020-09-22,-0.4735
2020-09-23,-1.8218999999999999
2020-09-24,1.3711
2020-09-25,2.2679
2020-09-26,
2020-09-27,
2020-09-28,0.6663
2020-09-29,-2.035
2020-09-30,0.8874
2020-10-01,1.3793
2020-10-02,-0.0887
2020-10-03,
2020-10-04,
2020-10-05,0.4638
2020-10-06,-0.7858
2020-10-07,-0.1584
2020-10-08,0.585
2020-10-09,-0.0493
2020-10-10,
2020-10-11,
2020-10-12,1.5485
2020-10-13,-0.3011
2020-10-14,-0.3312
2020-10-15,-0.2346
2020-10-16,-0.7544
2020-10-17,
2020-10-18,
2020-10-19,-2.8134
2020-10-20,1.5236
2020-10-21,-0.4802
2020-10-22,-0.1106
2020-10-23,-0.4126
2020-10-24,
2020-10-25,
2020-10-26,-1.2026
2020-10-27,-0.2046
2020-10-28,-3.8848000000000003
2020-10-29,2.0582
2020-10-30,-1.3584
2020-10-31,
2020-11-01,
2020-11-02,0.2754
2020-11-03,1.479
2020-11-04,2.3943
2020-11-05,2.6433999999999997
2020-11-06,-0.2971
2020-11-07,
2020-11-08,
2020-11-09,-2.424
2020-11-10,-0.224
2020-11-11,2.0204
2020-11-12,-1.6703000000000001
2020-11-13,1.0579
2020-11-14,
2020-11-15,
2020-11-16,0.3624
2020-11-17,0.3209
2020-11-18,-0.5698
2020-11-19,1.4478
2020-11-20,0.1586
2020-11-21,
2020-11-22,
2020-11-23,1.2864
2020-11-24,0.6936
2020-11-25,0.8344
2020-11-26,
2020-11-27,1.0199
2020-11-28,
2020-11-29,
2020-11-30,0.4953
2020-12-01,1.5638
2020-12-02,-0.5599
2020-12-03,0.8446
2020-12-04,1.6471
2020-12-05,
2020-12-06,
2020-12-07,0.9613
2020-12-08,-0.1995
2020-12-09,0.0999
2020-12-10,-0.8441
2020-12-11,-0.3845
2020-12-12,
2020-12-13,
2020-12-14,-1.02
2020-12-15,3.3145
2020-12-16,0.2974
2020-12-17,1.3296000000000001
2020-12-18,0.0355
2020-12-19,
2020-12-20,
2020-12-21,-0.257
2020-12-22,0.5509
2020-12-23,-0.866
2020-12-24,0.4546
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.7987
2020-12-29,-0.6074
2020-12-30,0.2214
2020-12-31,1.8913
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-1.7261
2021-01-05,0.2118
2021-01-06,1.9376
2021-01-07,0.0605
2021-01-08,1.5715
2021-01-09,
2021-01-10,
2021-01-11,0.017
2021-01-12,0.1785
2021-01-13,-0.017
2021-01-14,-1.8839000000000001
2021-01-15,-0.3719
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-0.2691
2021-01-20,-0.1654
2021-01-21,-1.5433
2021-01-22,-0.8856
2021-01-23,
2021-01-24,
2021-01-25,0.4825
2021-01-26,0.1689
